Unique Key,Created Date,Complaint Type,Descriptor,Incident Address,Street Name,Latitude,Longitude,Location,Complaint Category,Category
61493204,2024-06-15 15:22:43,Noise - Vehicle,Car/Truck Music,80 ST NICHOLAS PLACE,ST NICHOLAS PLACE,40.82964541659473,-73.94066305631227,"(40.82964541659473, -73.94066305631227)",Noise,High
61495980,2024-06-15 15:21:35,Noise - Vehicle,Car/Truck Music,80 ST NICHOLAS PLACE,ST NICHOLAS PLACE,40.82964541659473,-73.94066305631227,"(40.82964541659473, -73.94066305631227)",Noise,High
61493136,2024-06-15 14:58:06,Noise - Street/Sidewalk,Loud Music/Party,2 WEST  125 STREET,WEST  125 STREET,40.80650836377572,-73.94250424329658,"(40.80650836377572, -73.94250424329658)",Noise,Very High
61485627,2024-06-15 14:57:34,Noise - Vehicle,Car/Truck Horn,686 SECOND AVENUE,SECOND AVENUE,40.74682457222308,-73.97437980221159,"(40.74682457222308, -73.97437980221159)",Noise,Very High
61487517,2024-06-15 14:55:48,Noise - Vehicle,Car/Truck Music,225 EAST   47 STREET,EAST   47 STREET,40.75364731537449,-73.97140667761374,"(40.75364731537449, -73.97140667761374)",Noise,High
61486122,2024-06-15 12:38:32,Noise - Street/Sidewalk,Loud Talking,100 WEST   34 STREET,WEST   34 STREET,40.74990915790435,-73.98808618285584,"(40.74990915790435, -73.98808618285584)",Noise,High
61488411,2024-06-15 12:24:13,Noise - Vehicle,Car/Truck Horn,555 WEST   42 STREET,WEST   42 STREET,40.76041937417911,-73.99733241438366,"(40.76041937417911, -73.99733241438366)",Noise,Very High
61488940,2024-06-15 12:07:14,Noise - Street/Sidewalk,Loud Talking,2400 7 AVENUE,7 AVENUE,40.81853515725049,-73.94135579635707,"(40.81853515725049, -73.94135579635707)",Noise,Very High
61494201,2024-06-15 12:06:25,Noise - Commercial,Loud Music/Party,420 PARK AVENUE SOUTH,PARK AVENUE SOUTH,40.74380430449326,-73.9837386425188,"(40.74380430449326, -73.9837386425188)",Noise,High
61495956,2024-06-15 11:52:59,Noise - Street/Sidewalk,Loud Talking,234 WEST  114 STREET,WEST  114 STREET,40.802360975539656,-73.95455745266254,"(40.802360975539656, -73.95455745266254)",Noise,Very High
61486686,2024-06-15 08:29:29,Dirty Condition,Trash,871 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,40.830000031764946,-73.94173594930122,"(40.830000031764946, -73.94173594930122)",Garbage,High
61489938,2024-06-15 06:55:59,Noise - Commercial,Loud Music/Party,494 BROADWAY,BROADWAY,40.72210267979245,-73.99957790517526,"(40.72210267979245, -73.99957790517526)",Noise,Very High
61486663,2024-06-15 06:53:28,Dirty Condition,Trash,476 WEST  141 STREET,WEST  141 STREET,40.822408765090266,-73.94882063297837,"(40.822408765090266, -73.94882063297837)",Garbage,High
61494220,2024-06-15 06:31:12,Noise - Commercial,Loud Music/Party,494 BROADWAY,BROADWAY,40.72210267979245,-73.99957790517526,"(40.72210267979245, -73.99957790517526)",Noise,Very High
61487475,2024-06-15 05:59:48,Noise - Street/Sidewalk,Loud Talking,2400 7 AVENUE,7 AVENUE,40.81853515725049,-73.94135579635707,"(40.81853515725049, -73.94135579635707)",Noise,Very High
61487123,2024-06-15 05:35:37,Noise - Commercial,Loud Music/Party,494 BROADWAY,BROADWAY,40.72210267979245,-73.99957790517526,"(40.72210267979245, -73.99957790517526)",Noise,Very High
61493179,2024-06-15 04:46:33,Noise - Street/Sidewalk,Loud Talking,2400 7 AVENUE,7 AVENUE,40.81853515725049,-73.94135579635707,"(40.81853515725049, -73.94135579635707)",Noise,Very High
61488806,2024-06-15 04:37:48,Noise - Street/Sidewalk,Loud Music/Party,25 CENTRAL ROAD,CENTRAL ROAD,40.7942212081307,-73.92099719649754,"(40.7942212081307, -73.92099719649754)",Noise,Very High
61487134,2024-06-15 04:31:57,Noise - Commercial,Loud Talking,2400 7 AVENUE,7 AVENUE,40.81853515725049,-73.94135579635707,"(40.81853515725049, -73.94135579635707)",Noise,Very High
61485775,2024-06-15 03:36:53,Noise - Commercial,Loud Music/Party,55 GRAND STREET,GRAND STREET,40.72228652364041,-74.00358240442132,"(40.72228652364041, -74.00358240442132)",Noise,High
61487111,2024-06-15 02:36:09,Noise - Commercial,Loud Music/Party,2145 AMSTERDAM AVENUE,AMSTERDAM AVENUE,40.8388111804014,-73.93767696356736,"(40.8388111804014, -73.93767696356736)",Noise,Very High
61491338,2024-06-15 02:17:15,Noise - Commercial,Banging/Pounding,311 WEST   57 STREET,WEST   57 STREET,40.76698913667887,-73.98350193653141,"(40.76698913667887, -73.98350193653141)",Noise,High
61485755,2024-06-15 02:09:31,Noise - Commercial,Loud Music/Party,2145 AMSTERDAM AVENUE,AMSTERDAM AVENUE,40.8388111804014,-73.93767696356736,"(40.8388111804014, -73.93767696356736)",Noise,Very High
61487466,2024-06-15 01:48:46,Noise - Street/Sidewalk,Loud Talking,620 WEST  141 STREET,WEST  141 STREET,40.82416166479311,-73.95297805704422,"(40.82416166479311, -73.95297805704422)",Noise,High
61494572,2024-06-15 01:44:47,Noise - Street/Sidewalk,Loud Talking,DYCKMAN STREET,DYCKMAN STREET,40.86620047158243,-73.9280594622068,"(40.86620047158243, -73.9280594622068)",Noise,High
61489939,2024-06-15 01:44:28,Noise - Commercial,Loud Music/Party,168 DELANCEY STREET,DELANCEY STREET,40.71766899024975,-73.9855703675894,"(40.71766899024975, -73.9855703675894)",Noise,Very High
61491607,2024-06-15 01:41:02,Noise - Street/Sidewalk,Loud Music/Party,234 WEST  114 STREET,WEST  114 STREET,40.802360975539656,-73.95455745266254,"(40.802360975539656, -73.95455745266254)",Noise,Very High
61491736,2024-06-15 01:35:07,Noise - Street/Sidewalk,Loud Talking,600 WEST  161 STREET,WEST  161 STREET,40.836664988649915,-73.94333105285334,"(40.836664988649915, -73.94333105285334)",Noise,High
61494499,2024-06-15 01:34:56,Noise - Street/Sidewalk,Loud Music/Party,234 WEST  114 STREET,WEST  114 STREET,40.802360975539656,-73.95455745266254,"(40.802360975539656, -73.95455745266254)",Noise,Very High
61486134,2024-06-15 01:11:06,Noise - Street/Sidewalk,Loud Talking,362 WEST  127 STREET,WEST  127 STREET,40.81236461133171,-73.95236864734623,"(40.812364611331716, -73.95236864734623)",Noise,Very High
61485757,2024-06-15 01:05:22,Noise - Commercial,Loud Music/Party,735 9 AVENUE,9 AVENUE,40.763298124611296,-73.98909816402994,"(40.763298124611296, -73.98909816402994)",Noise,High
61485997,2024-06-15 00:59:25,Noise - Street/Sidewalk,Loud Music/Party,40 THAYER STREET,THAYER STREET,40.86256276936047,-73.92650883171258,"(40.86256276936047, -73.92650883171258)",Noise,High
61494457,2024-06-15 00:55:12,Noise - Street/Sidewalk,Loud Music/Party,265 WEST  114 STREET,WEST  114 STREET,40.80275381673463,-73.95544212929333,"(40.80275381673463, -73.95544212929333)",Noise,Very High
61491207,2024-06-15 00:36:46,Noise - Vehicle,Car/Truck Horn,401 WEST  129 STREET,WEST  129 STREET,40.81368449246657,-73.951576540477,"(40.81368449246657, -73.951576540477)",Noise,High
61488543,2024-06-15 00:22:04,Noise - Commercial,Loud Music/Party,2145 AMSTERDAM AVENUE,AMSTERDAM AVENUE,40.8388111804014,-73.93767696356736,"(40.8388111804014, -73.93767696356736)",Noise,Very High
61495416,2024-06-15 00:18:52,Noise - Commercial,Loud Talking,199 PRINCE STREET,PRINCE STREET,40.72671109521736,-74.00276364952728,"(40.72671109521736, -74.00276364952728)",Noise,Very High
61494493,2024-06-15 00:06:03,Noise - Street/Sidewalk,Loud Music/Party,265 WEST  114 STREET,WEST  114 STREET,40.80275381673463,-73.95544212929333,"(40.80275381673463, -73.95544212929333)",Noise,Very High
61488832,2024-06-15 00:04:47,Noise - Street/Sidewalk,Loud Music/Party,234 WEST  114 STREET,WEST  114 STREET,40.802360975539656,-73.95455745266254,"(40.802360975539656, -73.95455745266254)",Noise,Very High
61490310,2024-06-15 00:00:33,Noise - Street/Sidewalk,Loud Talking,234 WEST  114 STREET,WEST  114 STREET,40.802360975539656,-73.95455745266254,"(40.802360975539656, -73.95455745266254)",Noise,Very High
61488813,2024-06-14 23:58:12,Noise - Street/Sidewalk,Loud Music/Party,265 WEST  114 STREET,WEST  114 STREET,40.80275381673463,-73.95544212929333,"(40.80275381673463, -73.95544212929333)",Noise,Very High
61495947,2024-06-14 23:54:14,Noise - Street/Sidewalk,Loud Music/Party,16 EAST  109 STREET,EAST  109 STREET,40.79581786192104,-73.9487688430775,"(40.79581786192104, -73.9487688430775)",Noise,Very High
61486120,2024-06-14 23:52:13,Noise - Street/Sidewalk,Loud Music/Party,16 EAST  109 STREET,EAST  109 STREET,40.79581786192104,-73.9487688430775,"(40.79581786192104, -73.9487688430775)",Noise,Very High
61489914,2024-06-14 23:51:52,Noise - Commercial,Loud Music/Party,1152 1 AVENUE,1 AVENUE,40.76225419099618,-73.96002121031115,"(40.76225419099618, -73.96002121031115)",Noise,High
61490137,2024-06-14 23:50:35,Noise - Street/Sidewalk,Loud Music/Party,16 EAST  109 STREET,EAST  109 STREET,40.79581786192104,-73.9487688430775,"(40.79581786192104, -73.9487688430775)",Noise,Very High
61488770,2024-06-14 23:50:11,Noise - Street/Sidewalk,Loud Music/Party,700 WEST  176 STREET,WEST  176 STREET,40.846946920226,-73.93846812783478,"(40.846946920225996, -73.93846812783478)",Noise,High
61490313,2024-06-14 23:48:19,Noise - Street/Sidewalk,Loud Talking,265 WEST  114 STREET,WEST  114 STREET,40.80275381673463,-73.95544212929333,"(40.80275381673463, -73.95544212929333)",Noise,Very High
61491357,2024-06-14 23:48:05,Noise - Commercial,Loud Music/Party,2145 AMSTERDAM AVENUE,AMSTERDAM AVENUE,40.8388111804014,-73.93767696356736,"(40.8388111804014, -73.93767696356736)",Noise,Very High
61495964,2024-06-14 23:40:29,Noise - Street/Sidewalk,Loud Talking,2400 7 AVENUE,7 AVENUE,40.81853515725049,-73.94135579635707,"(40.81853515725049, -73.94135579635707)",Noise,Very High
61487382,2024-06-14 23:38:38,Noise - Street/Sidewalk,Loud Music/Party,265 WEST  114 STREET,WEST  114 STREET,40.80275381673463,-73.95544212929333,"(40.80275381673463, -73.95544212929333)",Noise,Very High
61486096,2024-06-14 23:37:11,Noise - Street/Sidewalk,Loud Music/Party,20 EAST  109 STREET,EAST  109 STREET,40.795779397166264,-73.94868219328542,"(40.795779397166264, -73.94868219328542)",Noise,Very High
61488562,2024-06-14 23:37:02,Noise - Commercial,Loud Music/Party,321 LENOX AVENUE,LENOX AVENUE,40.80854613684695,-73.94493719628682,"(40.80854613684695, -73.94493719628682)",Noise,High
61494488,2024-06-14 23:36:05,Noise - Street/Sidewalk,Loud Music/Party,362 WEST  127 STREET,WEST  127 STREET,40.81236461133171,-73.95236864734623,"(40.812364611331716, -73.95236864734623)",Noise,Very High
61485988,2024-06-14 23:30:08,Noise - Street/Sidewalk,Loud Music/Party,362 WEST  127 STREET,WEST  127 STREET,40.81236461133171,-73.95236864734623,"(40.812364611331716, -73.95236864734623)",Noise,Very High
61486045,2024-06-14 23:29:50,Noise - Street/Sidewalk,Loud Music/Party,20 WEST  115 STREET,WEST  115 STREET,40.80040122503075,-73.94802487771202,"(40.80040122503075, -73.94802487771202)",Noise,High
61491614,2024-06-14 23:28:45,Noise - Street/Sidewalk,Loud Music/Party,20 WEST  115 STREET,WEST  115 STREET,40.80040122503075,-73.94802487771202,"(40.80040122503075, -73.94802487771202)",Noise,High
61488523,2024-06-14 23:28:41,Noise - Commercial,Banging/Pounding,199 PRINCE STREET,PRINCE STREET,40.72671109521736,-74.00276364952728,"(40.72671109521736, -74.00276364952728)",Noise,Very High
61488873,2024-06-14 23:26:46,Noise - Street/Sidewalk,Loud Music/Party,AUDUBON AVENUE,AUDUBON AVENUE,40.84108942656184,-73.9379314304408,"(40.84108942656184, -73.9379314304408)",Noise,High
61487356,2024-06-14 23:26:28,Noise - Street/Sidewalk,Loud Music/Party,234 WEST  114 STREET,WEST  114 STREET,40.802360975539656,-73.95455745266254,"(40.802360975539656, -73.95455745266254)",Noise,Very High
61493084,2024-06-14 23:23:42,Noise - Street/Sidewalk,Loud Music/Party,234 WEST  114 STREET,WEST  114 STREET,40.802360975539656,-73.95455745266254,"(40.802360975539656, -73.95455745266254)",Noise,Very High
61491351,2024-06-14 23:16:59,Noise - Commercial,Loud Music/Party,22 ORCHARD STREET,ORCHARD STREET,40.71542986402135,-73.9916058433748,"(40.71542986402135, -73.9916058433748)",Noise,High
61488532,2024-06-14 23:15:07,Noise - Commercial,Loud Music/Party,40 MARKET STREET,MARKET STREET,40.71241628420856,-73.99436567260881,"(40.71241628420856, -73.99436567260881)",Noise,High
61490216,2024-06-14 23:14:19,Noise - Street/Sidewalk,Loud Music/Party,3428 BROADWAY,BROADWAY,40.822926549929285,-73.95299699539169,"(40.822926549929285, -73.95299699539169)",Noise,Very High
61488807,2024-06-14 23:13:18,Noise - Street/Sidewalk,Loud Music/Party,18 EAST  109 STREET,EAST  109 STREET,40.79579862955181,-73.94872551816896,"(40.79579862955181, -73.94872551816896)",Noise,Very High
61493090,2024-06-14 23:08:27,Noise - Street/Sidewalk,Loud Music/Party,366 WEST  127 STREET,WEST  127 STREET,40.81239483159984,-73.95243726403454,"(40.81239483159984, -73.95243726403454)",Noise,High
61492837,2024-06-14 22:51:45,Noise - Commercial,Loud Music/Party,221 DYCKMAN STREET,DYCKMAN STREET,40.865686821871535,-73.9274345469882,"(40.865686821871535, -73.9274345469882)",Noise,High
61482653,2024-06-14 22:50:41,Noise - Street/Sidewalk,Loud Talking,234 WEST  114 STREET,WEST  114 STREET,40.802360975539656,-73.95455745266254,"(40.802360975539656, -73.95455745266254)",Noise,Very High
61476475,2024-06-14 22:47:24,Noise - Commercial,Loud Music/Party,494 BROADWAY,BROADWAY,40.72210267979245,-73.99957790517526,"(40.72210267979245, -73.99957790517526)",Noise,Very High
61485066,2024-06-14 22:35:36,Noise - Commercial,Loud Music/Party,518 WEST   27 STREET,WEST   27 STREET,40.75066178373737,-74.00343234416158,"(40.75066178373737, -74.00343234416158)",Noise,High
61482621,2024-06-14 22:31:50,Noise - Commercial,Loud Music/Party,25 ALLEN STREET,ALLEN STREET,40.715539700449895,-73.99226235684216,"(40.715539700449895, -73.99226235684216)",Noise,High
61479663,2024-06-14 22:25:21,Noise - Commercial,Loud Music/Party,2145 AMSTERDAM AVENUE,AMSTERDAM AVENUE,40.8388111804014,-73.93767696356736,"(40.8388111804014, -73.93767696356736)",Noise,Very High
61484520,2024-06-14 22:17:25,Noise - Commercial,Loud Music/Party,505 EAST    6 STREET,EAST    6 STREET,40.72530463598404,-73.9835375108037,"(40.72530463598404, -73.9835375108037)",Noise,High
61480899,2024-06-14 22:15:51,Noise - Commercial,Loud Music/Party,301 WEST  110 STREET,WEST  110 STREET,40.800701912817026,-73.95852807247283,"(40.800701912817026, -73.95852807247283)",Noise,High
61478348,2024-06-14 22:14:10,Noise - Commercial,Loud Music/Party,301 WEST  110 STREET,WEST  110 STREET,40.800701912817026,-73.95852807247283,"(40.800701912817026, -73.95852807247283)",Noise,High
61485090,2024-06-14 21:53:22,Noise - Street/Sidewalk,Loud Talking,265 WEST  114 STREET,WEST  114 STREET,40.80275381673463,-73.95544212929333,"(40.80275381673463, -73.95544212929333)",Noise,Very High
61484524,2024-06-14 21:50:20,Noise - Commercial,Loud Music/Party,27 ALLEN STREET,ALLEN STREET,40.71561106179875,-73.99222627559062,"(40.71561106179875, -73.99222627559062)",Noise,Very High
61482075,2024-06-14 21:47:02,Noise - Commercial,Loud Music/Party,25 ALLEN STREET,ALLEN STREET,40.715539700449895,-73.99226235684216,"(40.715539700449895, -73.99226235684216)",Noise,High
61480905,2024-06-14 21:44:36,Noise - Commercial,Loud Music/Party,25 ALLEN STREET,ALLEN STREET,40.715539700449895,-73.99226235684216,"(40.715539700449895, -73.99226235684216)",Noise,High
61482177,2024-06-14 21:42:54,Noise - Street/Sidewalk,Loud Talking,234 WEST  114 STREET,WEST  114 STREET,40.802360975539656,-73.95455745266254,"(40.802360975539656, -73.95455745266254)",Noise,Very High
61484611,2024-06-14 21:34:56,Noise - Street/Sidewalk,Loud Music/Party,440 WEST   57 STREET,WEST   57 STREET,40.76843331312154,-73.98695649983485,"(40.76843331312154, -73.98695649983485)",Noise,High
61479760,2024-06-14 21:31:16,Noise - Street/Sidewalk,Loud Music/Party,440 WEST   57 STREET,WEST   57 STREET,40.76843331312154,-73.98695649983485,"(40.76843331312154, -73.98695649983485)",Noise,High
61479756,2024-06-14 21:24:09,Noise - Street/Sidewalk,Loud Music/Party,2 SEAMAN AVENUE,SEAMAN AVENUE,40.8663348510651,-73.92788215861218,"(40.8663348510651, -73.92788215861218)",Noise,High
61480988,2024-06-14 21:17:31,Noise - Street/Sidewalk,Loud Talking,2400 7 AVENUE,7 AVENUE,40.81853515725049,-73.94135579635707,"(40.81853515725049, -73.94135579635707)",Noise,Very High
61477217,2024-06-14 21:08:55,Noise - Street/Sidewalk,Loud Talking,234 WEST  114 STREET,WEST  114 STREET,40.802360975539656,-73.95455745266254,"(40.802360975539656, -73.95455745266254)",Noise,Very High
61477227,2024-06-14 21:08:02,Noise - Vehicle,Car/Truck Music,18 WEST  103 STREET,WEST  103 STREET,40.79657522387224,-73.96256489470255,"(40.79657522387224, -73.96256489470255)",Noise,Very High
61475996,2024-06-14 21:04:06,Noise - Street/Sidewalk,Loud Music/Party,500 WEST  135 STREET,WEST  135 STREET,40.81910849303227,-73.9526203368398,"(40.81910849303227, -73.9526203368398)",Noise,Very High
61479762,2024-06-14 21:02:38,Noise - Street/Sidewalk,Loud Music/Party,500 WEST  135 STREET,WEST  135 STREET,40.81910849303227,-73.9526203368398,"(40.81910849303227, -73.9526203368398)",Noise,Very High
61478440,2024-06-14 20:59:44,Noise - Street/Sidewalk,Loud Music/Party,500 WEST  135 STREET,WEST  135 STREET,40.81910849303227,-73.9526203368398,"(40.81910849303227, -73.9526203368398)",Noise,Very High
61478442,2024-06-14 20:57:49,Noise - Street/Sidewalk,Loud Music/Party,500 WEST  135 STREET,WEST  135 STREET,40.81910849303227,-73.9526203368398,"(40.81910849303227, -73.9526203368398)",Noise,Very High
61478439,2024-06-14 20:54:41,Noise - Street/Sidewalk,Loud Music/Party,500 WEST  135 STREET,WEST  135 STREET,40.81910849303227,-73.9526203368398,"(40.81910849303227, -73.9526203368398)",Noise,Very High
61482155,2024-06-14 20:44:16,Noise - Street/Sidewalk,Loud Music/Party,590 WEST  172 STREET,WEST  172 STREET,40.84334541595811,-73.93763295913492,"(40.84334541595811, -73.93763295913492)",Noise,High
61482068,2024-06-14 20:38:04,Noise - Commercial,Banging/Pounding,43 WEST   27 STREET,WEST   27 STREET,40.74485622336103,-73.98961364278482,"(40.74485622336103, -73.98961364278482)",Noise,Very High
61478353,2024-06-14 20:35:00,Noise - Commercial,Loud Music/Party,25 ALLEN STREET,ALLEN STREET,40.715539700449895,-73.99226235684216,"(40.715539700449895, -73.99226235684216)",Noise,High
61479738,2024-06-14 20:30:20,Noise - Street/Sidewalk,Loud Music/Party,332 EAST  115 STREET,EAST  115 STREET,40.795726905337894,-73.93692996141937,"(40.795726905337894, -73.93692996141937)",Noise,High
61478447,2024-06-14 19:45:21,Noise - Street/Sidewalk,Loud Talking,234 WEST  114 STREET,WEST  114 STREET,40.802360975539656,-73.95455745266254,"(40.802360975539656, -73.95455745266254)",Noise,Very High
61483305,2024-06-14 19:28:42,Noise - Commercial,Loud Music/Party,27 ALLEN STREET,ALLEN STREET,40.71561106179875,-73.99222627559062,"(40.71561106179875, -73.99222627559062)",Noise,Very High
61483309,2024-06-14 19:12:43,Noise - Commercial,Loud Music/Party,132 WEST   23 STREET,WEST   23 STREET,40.743352406436166,-73.99388669494165,"(40.743352406436166, -73.99388669494165)",Noise,High
61484519,2024-06-14 19:11:15,Noise - Commercial,Loud Music/Party,420 PARK AVENUE SOUTH,PARK AVENUE SOUTH,40.74380430449326,-73.9837386425188,"(40.74380430449326, -73.9837386425188)",Noise,High
61476008,2024-06-14 19:04:19,Noise - Street/Sidewalk,Loud Talking,234 WEST  114 STREET,WEST  114 STREET,40.802360975539656,-73.95455745266254,"(40.802360975539656, -73.95455745266254)",Noise,Very High
61480965,2024-06-14 18:43:20,Noise - Street/Sidewalk,Loud Music/Party,159-64 HARLEM RIVER DRIVE,HARLEM RIVER DRIVE,40.83405338608743,-73.93547705153043,"(40.83405338608743, -73.93547705153043)",Noise,High
